Kernel Time 1024 (us), Transfer Time 1024 (us), Kernel Time 2048 (us), Transfer Time 2048 (us), Kernel Time 4096 (us), Transfer Time 4096 (us), Kernel Time 8096 (us), Transfer Time 8096 (us), Kernel Time 16384 (us), Transfer Time 16384 (us), Kernel Time 32768 (us), Transfer Time 32768 (us), Kernel Time 65536 (us), Transfer Time 65536 (us), Kernel Time 131072 (us), Transfer Time 131072 (us), Kernel Time 262144 (us), Transfer Time 262144 (us), Kernel Time 524288 (us), Transfer Time 524288 (us), Kernel Time 1048576 (us), Transfer Time 1048576 (us), Kernel Time 2097152 (us), Transfer Time 2097152 (us), Kernel Time 4194304 (us), Transfer Time 4194304 (us), Kernel Time 8388608 (us), Transfer Time 8388608 (us), 
17, 2,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,57, 0,18, 0,17, 0,17, 0,44, 1,17, 0,17, 0,17, 0,17, 1,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,35, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,
17, 1,17, 0,17, 1,17, 0,50, 0,17, 1,17, 0,17, 0,40, 1,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,86, 1,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,
19, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
19, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,16, 1,17, 0,19, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,69, 0,17, 0,17, 0,
17, 1,34, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
101, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,33, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,73, 1,17, 0,63, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 16,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 1,32, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,33, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,19, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,32, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
280, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,33, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,
35, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
18, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
18, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,16, 1,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,32, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,
17, 1,17, 0,17, 1,17, 0,17, 0,33, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
18, 1,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,
17, 1,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,35, 0,
17, 1,17, 0,17, 1,32, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,32, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,34, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,35, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,
17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,34, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,16, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,19, 0,17, 0,17, 0,33, 0,17, 1,
17, 1,34, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,
17, 2,17, 0,17, 0,17, 0,17, 0,17, 0,17, 1,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,17, 0,
